trans_num,trans_date,category,amt,offer_id,expiration_date,response
1795,2015-05-13,kids_pets,31.05,NUL,NUL,NUL
1796,2015-05-13,misc_net,225.84,NUL,NUL,NUL
1797,2015-05-14,food_dining,0.26,NUL,NUL,NUL
1798,2015-05-15,gas_transport,62.51,NUL,NUL,NUL
1799,2015-05-15,grocery_net,12.61,NUL,NUL,NUL
1800,2015-05-15,personal_care,43.79,NUL,NUL,NUL
1801,2015-05-15,misc_net,1.37,NUL,NUL,NUL
1802,2015-05-15,personal_care,69.58,NUL,NUL,NUL
1803,2015-05-16,kids_pets,45.29,NUL,NUL,NUL
1804,2015-05-16,misc_net,464.44,NUL,NUL,NUL
1805,2015-05-16,pharmacy,49.88,NUL,NUL,NUL
1806,2015-05-16,gas_transport,65.96,NUL,NUL,NUL
1807,2015-05-16,entertainment,74.12,NUL,NUL,NUL
1808,2015-05-17,gas_transport,63.74,NUL,NUL,NUL
1809,2015-05-17,utilities,34.45,NUL,NUL,NUL
1810,2015-05-17,health_fitness,61.52,NUL,NUL,NUL
1811,2015-05-17,shopping_net,5.91,NUL,NUL,NUL
1812,2015-05-17,food_dining,2.7,NUL,NUL,NUL
1813,2015-05-18,misc_pos,0.4,NUL,NUL,NUL
1814,2015-05-18,entertainment,17.06,NUL,NUL,NUL
1815,2015-05-19,kids_pets,7.43,NUL,NUL,NUL
1816,2015-05-20,shopping_pos,5.97,NUL,NUL,NUL
1817,2015-05-20,food_dining,28.32,NUL,NUL,NUL
1818,2015-05-21,health_fitness,13.25,NUL,NUL,NUL
1819,2015-05-22,grocery_net,113.65,NUL,NUL,NUL
1820,2015-05-22,personal_care,78.37,NUL,NUL,NUL
1821,2015-05-22,misc_net,2.21,NUL,NUL,NUL
1822,2015-05-22,health_fitness,8.69,NUL,NUL,NUL
1823,2015-05-22,kids_pets,18.41,NUL,NUL,NUL
1824,2015-05-22,misc_pos,183.19,NUL,NUL,NUL
1825,2015-05-22,shopping_net,144.01,NUL,NUL,NUL
1826,2015-05-22,shopping_net,145.43,NUL,NUL,NUL
1827,2015-05-23,gas_transport,63.52,NUL,NUL,NUL
1828,2015-05-23,personal_care,5.94,NUL,NUL,NUL
1829,2015-05-24,gas_transport,76.97,NUL,NUL,NUL
1830,2015-05-24,pharmacy,50.86,NUL,NUL,NUL
1831,2015-05-24,grocery_net,25.75,NUL,NUL,NUL
1832,2015-05-25,personal_care,0.24,NUL,NUL,NUL
1833,2015-05-25,gas_transport,72.19,NUL,NUL,NUL
1834,2015-05-26,health_fitness,41.12,NUL,NUL,NUL
1835,2015-05-26,shopping_pos,0.7,NUL,NUL,NUL
1836,2015-05-27,shopping_net,0.83,NUL,NUL,NUL
1837,2015-05-27,kids_pets,1.86,NUL,NUL,NUL
1838,2015-05-28,shopping_pos,3424.06,2.0,2015-06-04,1.0
1839,2015-05-29,shopping_net,0.79,NUL,NUL,NUL
1840,2015-05-29,shopping_net,810.78,NUL,NUL,NUL
1841,2015-05-29,gas_transport,45.12,NUL,NUL,NUL
1842,2015-05-29,misc_net,1.25,NUL,NUL,NUL
1843,2015-05-30,health_fitness,25.72,NUL,NUL,NUL
1844,2015-05-30,health_fitness,50.79,NUL,NUL,NUL
1845,2015-05-30,kids_pets,8.79,NUL,NUL,NUL
1846,2015-05-31,home,9.99,NUL,NUL,NUL
1847,2015-05-31,gas_transport,66.65,NUL,NUL,NUL
1848,2015-06-01,gas_transport,59.17,NUL,NUL,NUL
1849,2015-06-02,shopping_net,3072.36,NUL,NUL,NUL
1850,2015-06-02,gas_transport,52.5,NUL,NUL,NUL
1851,2015-06-02,shopping_pos,34.25,NUL,NUL,NUL
1852,2015-06-03,personal_care,0.44,NUL,NUL,NUL
1853,2015-06-03,utilities,19.8,NUL,NUL,NUL
1854,2015-06-03,utilities,63.4,NUL,NUL,NUL
1855,2015-06-05,utilities,41.59,NUL,NUL,NUL
1856,2015-06-05,shopping_pos,212.08,NUL,NUL,NUL
1857,2015-06-05,gas_transport,120.08,NUL,NUL,NUL
1858,2015-06-05,shopping_net,593.55,NUL,NUL,NUL
1859,2015-06-05,entertainment,128.14,NUL,NUL,NUL
1860,2015-06-06,grocery_pos,37.18,NUL,NUL,NUL
1861,2015-06-06,gas_transport,53.44,NUL,NUL,NUL
1862,2015-06-06,misc_pos,1.79,NUL,NUL,NUL
1863,2015-06-07,home,9.37,NUL,NUL,NUL
1864,2015-06-07,gas_transport,83.4,NUL,NUL,NUL
1865,2015-06-07,personal_care,20.65,NUL,NUL,NUL
1866,2015-06-07,gas_transport,70.37,NUL,NUL,NUL
1867,2015-06-07,gas_transport,50.04,NUL,NUL,NUL
1868,2015-06-07,gas_transport,73.16,NUL,NUL,NUL
1869,2015-06-08,health_fitness,86.51,NUL,NUL,NUL
1870,2015-06-10,gas_transport,32.74,NUL,NUL,NUL
1871,2015-06-11,entertainment,6.17,NUL,NUL,NUL
1872,2015-06-12,pharmacy,33.66,NUL,NUL,NUL
1873,2015-06-12,kids_pets,24.8,NUL,NUL,NUL
1874,2015-06-12,entertainment,51.47,NUL,NUL,NUL
1875,2015-06-12,misc_pos,1.75,NUL,NUL,NUL
1876,2015-06-12,grocery_pos,16.22,NUL,NUL,NUL
1877,2015-06-12,entertainment,59.42,NUL,NUL,NUL
1878,2015-06-12,utilities,35.68,NUL,NUL,NUL
1879,2015-06-12,food_dining,28.64,NUL,NUL,NUL
1880,2015-06-12,misc_net,167.35,NUL,NUL,NUL
1881,2015-06-12,pharmacy,43.78,NUL,NUL,NUL
1882,2015-06-12,personal_care,3.52,NUL,NUL,NUL
1883,2015-06-13,health_fitness,56.04,NUL,NUL,NUL
1884,2015-06-13,food_dining,6.11,NUL,NUL,NUL
1885,2015-06-13,shopping_net,102.82,NUL,NUL,NUL
1886,2015-06-13,misc_pos,174.03,NUL,NUL,NUL
1887,2015-06-13,pharmacy,38.89,NUL,NUL,NUL
1888,2015-06-13,gas_transport,66.65,NUL,NUL,NUL
1889,2015-06-14,pharmacy,1.48,NUL,NUL,NUL
1890,2015-06-14,utilities,56.49,NUL,NUL,NUL
1891,2015-06-14,entertainment,22.29,NUL,NUL,NUL
1892,2015-06-14,misc_pos,372.42,NUL,NUL,NUL
1893,2015-06-15,personal_care,5.6,NUL,NUL,NUL
1894,2015-06-15,shopping_pos,55.82,3.0,2015-06-22,1.0
1895,2015-06-15,misc_net,5.26,NUL,NUL,NUL
1896,2015-06-16,misc_net,32.01,NUL,NUL,NUL
1897,2015-06-16,personal_care,12.81,NUL,NUL,NUL
1898,2015-06-17,misc_net,54.77,NUL,NUL,NUL
1899,2015-06-17,food_dining,1.98,NUL,NUL,NUL
1900,2015-06-17,shopping_pos,10.48,NUL,NUL,NUL
1901,2015-06-17,grocery_pos,22.83,NUL,NUL,NUL
1902,2015-06-17,entertainment,75.51,NUL,NUL,NUL
1903,2015-06-18,shopping_net,135.04,NUL,NUL,NUL
1904,2015-06-19,misc_pos,8.09,NUL,NUL,NUL
1905,2015-06-19,shopping_pos,2.99,NUL,NUL,NUL
1906,2015-06-19,misc_net,1431.64,NUL,NUL,NUL
1907,2015-06-19,home,12.65,NUL,NUL,NUL
1908,2015-06-19,health_fitness,98.21,NUL,NUL,NUL
1909,2015-06-20,misc_pos,39.96,NUL,NUL,NUL
1910,2015-06-20,personal_care,17.2,NUL,NUL,NUL
1911,2015-06-20,misc_pos,8.34,NUL,NUL,NUL
1912,2015-06-20,entertainment,3.09,NUL,NUL,NUL
1913,2015-06-21,shopping_net,570.18,NUL,NUL,NUL
1914,2015-06-21,health_fitness,9.55,NUL,NUL,NUL
1915,2015-06-21,shopping_net,1761.6,NUL,NUL,NUL
1916,2015-06-22,misc_pos,0.36,NUL,NUL,NUL
1917,2015-06-22,entertainment,4.29,NUL,NUL,NUL
1918,2015-06-22,health_fitness,2.43,NUL,NUL,NUL
1919,2015-06-22,health_fitness,3.97,NUL,NUL,NUL
1920,2015-06-22,gas_transport,77.47,NUL,NUL,NUL
1921,2015-06-24,pharmacy,21.03,NUL,NUL,NUL
1922,2015-06-24,shopping_pos,5.4,NUL,NUL,NUL
1923,2015-06-24,grocery_pos,44.19,NUL,NUL,NUL
1924,2015-06-25,shopping_net,20.14,NUL,NUL,NUL
1925,2015-06-26,misc_net,12.99,NUL,NUL,NUL
1926,2015-06-26,misc_pos,183.02,NUL,NUL,NUL
1927,2015-06-26,gas_transport,51.86,NUL,NUL,NUL
1928,2015-06-26,grocery_pos,28.81,NUL,NUL,NUL
1929,2015-06-26,travel,197.47,NUL,NUL,NUL
1930,2015-06-26,entertainment,7.05,NUL,NUL,NUL
1931,2015-06-27,misc_pos,24.92,NUL,NUL,NUL
1932,2015-06-27,gas_transport,62.15,NUL,NUL,NUL
1933,2015-06-27,personal_care,35.08,NUL,NUL,NUL
1934,2015-06-27,shopping_net,4.07,NUL,NUL,NUL
1935,2015-06-27,misc_pos,6.62,NUL,NUL,NUL
1936,2015-06-27,shopping_pos,0.24,NUL,NUL,NUL
1937,2015-06-28,gas_transport,36.81,NUL,NUL,NUL
1938,2015-06-28,kids_pets,42.65,NUL,NUL,NUL
1939,2015-06-28,shopping_net,164.33,NUL,NUL,NUL
1940,2015-06-28,utilities,127.93,NUL,NUL,NUL
1941,2015-06-30,shopping_pos,60.21,2.0,2015-07-07,1.0
1942,2015-06-30,kids_pets,29.4,NUL,NUL,NUL
1943,2015-07-01,misc_pos,3.19,NUL,NUL,NUL
1944,2015-07-02,home,2.73,NUL,NUL,NUL
1945,2015-07-02,gas_transport,47.03,NUL,NUL,NUL
1946,2015-07-02,gas_transport,62.84,NUL,NUL,NUL
1947,2015-07-02,misc_net,13.85,NUL,NUL,NUL
1948,2015-07-03,shopping_net,2.6,NUL,NUL,NUL
1949,2015-07-03,personal_care,4.21,NUL,NUL,NUL
1950,2015-07-03,kids_pets,227.94,NUL,NUL,NUL
1951,2015-07-03,misc_net,485.21,NUL,NUL,NUL
1952,2015-07-03,health_fitness,6.67,NUL,NUL,NUL
1953,2015-07-03,health_fitness,27.86,NUL,NUL,NUL
1954,2015-07-03,gas_transport,73.02,NUL,NUL,NUL
1955,2015-07-03,shopping_net,237.85,NUL,NUL,NUL
1956,2015-07-03,health_fitness,64.54,NUL,NUL,NUL
1957,2015-07-04,food_dining,26.08,NUL,NUL,NUL
1958,2015-07-04,personal_care,30.89,NUL,NUL,NUL
1959,2015-07-04,kids_pets,44.63,NUL,NUL,NUL
1960,2015-07-04,shopping_pos,0.47,NUL,NUL,NUL
1961,2015-07-04,grocery_pos,38.18,NUL,NUL,NUL
1962,2015-07-04,utilities,23.13,NUL,NUL,NUL
1963,2015-07-05,misc_pos,4.69,NUL,NUL,NUL
1964,2015-07-05,entertainment,16.31,NUL,NUL,NUL
1965,2015-07-05,kids_pets,6.75,NUL,NUL,NUL
1966,2015-07-05,shopping_pos,1090.52,NUL,NUL,NUL
1967,2015-07-05,shopping_net,180.21,NUL,NUL,NUL
1968,2015-07-05,shopping_net,9.05,NUL,NUL,NUL
1969,2015-07-05,shopping_net,1171.48,NUL,NUL,NUL
1970,2015-07-05,kids_pets,56.48,NUL,NUL,NUL
1971,2015-07-06,gas_transport,53.14,NUL,NUL,NUL
1972,2015-07-06,food_dining,14.48,NUL,NUL,NUL
1973,2015-07-07,misc_net,31.59,NUL,NUL,NUL
1974,2015-07-07,home,86.91,NUL,NUL,NUL
1975,2015-07-09,utilities,44.89,NUL,NUL,NUL
1976,2015-07-09,food_dining,1.95,NUL,NUL,NUL
1977,2015-07-10,kids_pets,29.26,NUL,NUL,NUL
1978,2015-07-10,shopping_pos,7.21,NUL,NUL,NUL
1979,2015-07-10,gas_transport,48.47,NUL,NUL,NUL
1980,2015-07-10,grocery_pos,37.83,NUL,NUL,NUL
1981,2015-07-11,gas_transport,48.54,NUL,NUL,NUL
1982,2015-07-11,gas_transport,53.04,NUL,NUL,NUL
1983,2015-07-11,misc_pos,3.79,NUL,NUL,NUL
1984,2015-07-11,pharmacy,66.35,NUL,NUL,NUL
1985,2015-07-11,food_dining,1.57,NUL,NUL,NUL
1986,2015-07-11,kids_pets,8.14,NUL,NUL,NUL
1987,2015-07-11,grocery_pos,29.97,NUL,NUL,NUL
1988,2015-07-12,misc_pos,2.7,NUL,NUL,NUL
1989,2015-07-12,utilities,60.72,NUL,NUL,NUL
1990,2015-07-12,pharmacy,4.56,NUL,NUL,NUL
1991,2015-07-12,entertainment,41.44,NUL,NUL,NUL
1992,2015-07-12,misc_net,45.14,NUL,NUL,NUL
1993,2015-07-12,kids_pets,6.68,NUL,NUL,NUL
1994,2015-07-13,gas_transport,55.56,NUL,NUL,NUL
1995,2015-07-15,health_fitness,38.96,NUL,NUL,NUL
1996,2015-07-16,personal_care,2.03,NUL,NUL,NUL
1997,2015-07-17,utilities,55.04,NUL,NUL,NUL
1998,2015-07-17,shopping_net,43.62,NUL,NUL,NUL
1999,2015-07-17,utilities,48.2,NUL,NUL,NUL
2000,2015-07-17,entertainment,9.94,NUL,NUL,NUL
2001,2015-07-17,entertainment,104.75,NUL,NUL,NUL
2002,2015-07-17,personal_care,10.1,NUL,NUL,NUL
2003,2015-07-18,health_fitness,43.96,NUL,NUL,NUL
2004,2015-07-18,kids_pets,10.25,NUL,NUL,NUL
2005,2015-07-18,grocery_net,7.57,NUL,NUL,NUL
2006,2015-07-18,entertainment,37.42,NUL,NUL,NUL
2007,2015-07-18,grocery_pos,18.76,NUL,NUL,NUL
2008,2015-07-18,entertainment,13.42,NUL,NUL,NUL
2009,2015-07-18,shopping_net,238.59,NUL,NUL,NUL
2010,2015-07-18,home,7.69,NUL,NUL,NUL
2011,2015-07-18,health_fitness,78.34,NUL,NUL,NUL
2012,2015-07-18,pharmacy,23.8,NUL,NUL,NUL
2013,2015-07-19,shopping_pos,18.14,NUL,NUL,NUL
2014,2015-07-21,grocery_pos,25.16,NUL,NUL,NUL
2015,2015-07-21,misc_pos,22.33,NUL,NUL,NUL
2016,2015-07-23,utilities,40.23,NUL,NUL,NUL
2017,2015-07-23,kids_pets,50.35,NUL,NUL,NUL
2018,2015-07-23,health_fitness,118.47,NUL,NUL,NUL
2019,2015-07-23,health_fitness,41.36,NUL,NUL,NUL
2020,2015-07-24,food_dining,83.49,NUL,NUL,NUL
2021,2015-07-24,misc_net,232.13,NUL,NUL,NUL
2022,2015-07-24,personal_care,483.63,NUL,NUL,NUL
2023,2015-07-25,grocery_pos,22.74,NUL,NUL,NUL
2024,2015-07-25,misc_net,0.9,NUL,NUL,NUL
2025,2015-07-25,shopping_net,59.78,NUL,NUL,NUL
2026,2015-07-25,grocery_net,25.66,NUL,NUL,NUL
2027,2015-07-25,entertainment,40.26,NUL,NUL,NUL
2028,2015-07-26,pharmacy,25.29,NUL,NUL,NUL
2029,2015-07-26,health_fitness,20.26,NUL,NUL,NUL
2030,2015-07-26,grocery_pos,31.08,NUL,NUL,NUL
2031,2015-07-26,misc_net,498.08,NUL,NUL,NUL
2032,2015-07-27,pharmacy,6.1,NUL,NUL,NUL
2033,2015-07-27,grocery_pos,29.04,NUL,NUL,NUL
2034,2015-07-27,home,17.25,NUL,NUL,NUL
2035,2015-07-28,gas_transport,74.58,NUL,NUL,NUL
2036,2015-07-28,misc_net,5.05,NUL,NUL,NUL
2037,2015-07-29,gas_transport,68.42,NUL,NUL,NUL
2038,2015-07-29,kids_pets,104.4,NUL,NUL,NUL
2039,2015-07-29,shopping_pos,40.26,NUL,NUL,NUL
2040,2015-07-30,home,62.7,NUL,NUL,NUL
2041,2015-07-30,utilities,42.16,NUL,NUL,NUL
2042,2015-07-30,misc_net,71.46,NUL,NUL,NUL
2043,2015-07-30,grocery_pos,32.15,NUL,NUL,NUL
2044,2015-07-31,health_fitness,139.25,NUL,NUL,NUL
2045,2015-07-31,health_fitness,18.68,NUL,NUL,NUL
2046,2015-07-31,gas_transport,34.31,NUL,NUL,NUL
2047,2015-07-31,food_dining,6.9,NUL,NUL,NUL
2048,2015-07-31,misc_net,0.5,NUL,NUL,NUL
2049,2015-07-31,pharmacy,4.05,NUL,NUL,NUL
2050,2015-07-31,home,43.35,NUL,NUL,NUL
2051,2015-07-31,entertainment,4.33,NUL,NUL,NUL
2052,2015-08-01,gas_transport,63.94,NUL,NUL,NUL
2053,2015-08-01,gas_transport,37.41,NUL,NUL,NUL
2054,2015-08-01,pharmacy,1.05,NUL,NUL,NUL
2055,2015-08-01,misc_net,135.81,NUL,NUL,NUL
2056,2015-08-01,misc_pos,5.23,NUL,NUL,NUL
2057,2015-08-02,shopping_net,2.36,NUL,NUL,NUL
2058,2015-08-02,utilities,22.92,NUL,NUL,NUL
2059,2015-08-02,shopping_net,1.54,NUL,NUL,NUL
2060,2015-08-02,utilities,34.1,NUL,NUL,NUL
2061,2015-08-02,pharmacy,1.86,NUL,NUL,NUL
2062,2015-08-02,misc_pos,41.18,NUL,NUL,NUL
2063,2015-08-04,misc_net,395.85,NUL,NUL,NUL
2064,2015-08-04,home,25.17,NUL,NUL,NUL
2065,2015-08-04,personal_care,5.18,NUL,NUL,NUL
2066,2015-08-05,shopping_pos,666.97,NUL,NUL,NUL
2067,2015-08-06,food_dining,12.62,NUL,NUL,NUL
2068,2015-08-06,travel,1.27,NUL,NUL,NUL
2069,2015-08-07,grocery_pos,26.35,NUL,NUL,NUL
2070,2015-08-07,gas_transport,47.66,NUL,NUL,NUL
2071,2015-08-07,kids_pets,5.91,NUL,NUL,NUL
2072,2015-08-07,shopping_net,0.82,NUL,NUL,NUL
2073,2015-08-08,misc_net,101.13,NUL,NUL,NUL
2074,2015-08-08,gas_transport,69.01,NUL,NUL,NUL
2075,2015-08-08,shopping_net,5.36,NUL,NUL,NUL
2076,2015-08-08,gas_transport,83.87,NUL,NUL,NUL
2077,2015-08-09,health_fitness,7.58,NUL,NUL,NUL
2078,2015-08-09,personal_care,4.77,NUL,NUL,NUL
2079,2015-08-09,misc_pos,9.25,NUL,NUL,NUL
2080,2015-08-10,kids_pets,53.07,NUL,NUL,NUL
2081,2015-08-11,pharmacy,51.05,NUL,NUL,NUL
2082,2015-08-11,entertainment,92.34,NUL,NUL,NUL
2083,2015-08-13,misc_net,2.77,NUL,NUL,NUL
2084,2015-08-13,grocery_net,37.16,NUL,NUL,NUL
2085,2015-08-14,food_dining,4.0,NUL,NUL,NUL
2086,2015-08-14,kids_pets,44.6,NUL,NUL,NUL
2087,2015-08-14,misc_net,70.95,NUL,NUL,NUL
2088,2015-08-14,gas_transport,39.21,NUL,NUL,NUL
2089,2015-08-15,food_dining,13.58,NUL,NUL,NUL
2090,2015-08-15,home,4.78,NUL,NUL,NUL
2091,2015-08-15,pharmacy,7.28,NUL,NUL,NUL
2092,2015-08-15,health_fitness,75.6,NUL,NUL,NUL
2093,2015-08-15,shopping_pos,38.58,NUL,NUL,NUL
2094,2015-08-15,pharmacy,26.25,NUL,NUL,NUL
2095,2015-08-15,pharmacy,10.76,NUL,NUL,NUL
2096,2015-08-16,gas_transport,60.69,NUL,NUL,NUL
2097,2015-08-16,misc_net,0.62,NUL,NUL,NUL
2098,2015-08-16,travel,282.76,NUL,NUL,NUL
2099,2015-08-16,shopping_net,38.75,NUL,NUL,NUL
2100,2015-08-18,misc_net,1.27,NUL,NUL,NUL
2101,2015-08-18,gas_transport,61.27,NUL,NUL,NUL
2102,2015-08-18,kids_pets,29.41,NUL,NUL,NUL
2103,2015-08-18,utilities,108.18,NUL,NUL,NUL
2104,2015-08-18,health_fitness,15.07,NUL,NUL,NUL
2105,2015-08-18,shopping_pos,46.23,NUL,NUL,NUL
2106,2015-08-19,personal_care,1.68,NUL,NUL,NUL
2107,2015-08-19,personal_care,0.29,NUL,NUL,NUL
2108,2015-08-19,gas_transport,68.39,NUL,NUL,NUL
2109,2015-08-19,shopping_net,45.08,NUL,NUL,NUL
2110,2015-08-19,personal_care,5.08,NUL,NUL,NUL
2111,2015-08-20,home,101.08,NUL,NUL,NUL
2112,2015-08-20,food_dining,12.68,NUL,NUL,NUL
2113,2015-08-20,utilities,58.69,NUL,NUL,NUL
2114,2015-08-21,misc_pos,5.95,NUL,NUL,NUL
2115,2015-08-21,shopping_pos,3.89,NUL,NUL,NUL
2116,2015-08-21,misc_pos,0.49,NUL,NUL,NUL
2117,2015-08-21,misc_net,0.89,NUL,NUL,NUL
2118,2015-08-21,kids_pets,29.99,NUL,NUL,NUL
2119,2015-08-21,utilities,64.83,NUL,NUL,NUL
2120,2015-08-21,grocery_pos,33.74,NUL,NUL,NUL
2121,2015-08-22,utilities,71.69,NUL,NUL,NUL
2122,2015-08-22,entertainment,150.54,NUL,NUL,NUL
2123,2015-08-22,travel,283.24,NUL,NUL,NUL
2124,2015-08-22,utilities,17.1,NUL,NUL,NUL
2125,2015-08-22,misc_net,1.47,NUL,NUL,NUL
2126,2015-08-22,personal_care,50.28,NUL,NUL,NUL
2127,2015-08-23,shopping_net,10.73,NUL,NUL,NUL
2128,2015-08-23,shopping_pos,112.42,1.0,2015-08-30,0.0
2129,2015-08-23,kids_pets,177.49,NUL,NUL,NUL
2130,2015-08-23,kids_pets,123.86,NUL,NUL,NUL
2131,2015-08-23,shopping_net,2120.57,NUL,NUL,NUL
2132,2015-08-23,entertainment,1.78,NUL,NUL,NUL
2133,2015-08-23,grocery_net,17.59,NUL,NUL,NUL
2134,2015-08-23,personal_care,0.32,NUL,NUL,NUL
2135,2015-08-24,shopping_net,5.72,NUL,NUL,NUL
2136,2015-08-25,personal_care,3.81,NUL,NUL,NUL
2137,2015-08-26,food_dining,25.14,NUL,NUL,NUL
2138,2015-08-26,food_dining,33.0,NUL,NUL,NUL
2139,2015-08-27,misc_net,8.81,NUL,NUL,NUL
2140,2015-08-28,health_fitness,0.84,NUL,NUL,NUL
2141,2015-08-28,health_fitness,242.83,NUL,NUL,NUL
2142,2015-08-28,kids_pets,13.97,NUL,NUL,NUL
2143,2015-08-28,gas_transport,53.46,NUL,NUL,NUL
2144,2015-08-28,misc_net,51.69,NUL,NUL,NUL
2145,2015-08-28,gas_transport,45.13,NUL,NUL,NUL
2146,2015-08-29,entertainment,45.03,NUL,NUL,NUL
2147,2015-08-29,personal_care,0.23,NUL,NUL,NUL
2148,2015-08-29,misc_pos,131.84,NUL,NUL,NUL
2149,2015-08-29,utilities,51.79,NUL,NUL,NUL
2150,2015-08-30,shopping_pos,4.38,NUL,NUL,NUL
2151,2015-08-30,pharmacy,1.53,NUL,NUL,NUL
2152,2015-08-30,grocery_net,15.29,NUL,NUL,NUL
2153,2015-08-30,misc_net,274.44,NUL,NUL,NUL
2154,2015-08-30,shopping_net,423.63,NUL,NUL,NUL
2155,2015-08-31,pharmacy,44.11,NUL,NUL,NUL
2156,2015-09-01,grocery_net,9.22,NUL,NUL,NUL
2157,2015-09-01,entertainment,90.21,NUL,NUL,NUL
2158,2015-09-01,utilities,74.48,NUL,NUL,NUL
2159,2015-09-01,misc_net,38.88,NUL,NUL,NUL
2160,2015-09-01,utilities,78.15,NUL,NUL,NUL
2161,2015-09-01,kids_pets,31.36,NUL,NUL,NUL
2162,2015-09-02,utilities,44.41,NUL,NUL,NUL
2163,2015-09-03,misc_net,51.83,NUL,NUL,NUL
2164,2015-09-04,misc_pos,35.98,NUL,NUL,NUL
2165,2015-09-04,grocery_pos,13.02,NUL,NUL,NUL
2166,2015-09-04,kids_pets,70.84,NUL,NUL,NUL
2167,2015-09-05,misc_net,314.99,NUL,NUL,NUL
2168,2015-09-05,gas_transport,60.18,NUL,NUL,NUL
2169,2015-09-05,health_fitness,29.37,NUL,NUL,NUL
2170,2015-09-05,health_fitness,17.56,NUL,NUL,NUL
2171,2015-09-05,misc_net,137.13,NUL,NUL,NUL
2172,2015-09-05,gas_transport,51.42,NUL,NUL,NUL
2173,2015-09-05,health_fitness,14.72,NUL,NUL,NUL
2174,2015-09-05,gas_transport,42.04,NUL,NUL,NUL
2175,2015-09-06,misc_net,1.97,NUL,NUL,NUL
2176,2015-09-06,health_fitness,83.58,NUL,NUL,NUL
2177,2015-09-06,kids_pets,129.37,NUL,NUL,NUL
2178,2015-09-07,personal_care,43.89,NUL,NUL,NUL
2179,2015-09-08,home,14.65,NUL,NUL,NUL
2180,2015-09-08,misc_pos,53.1,NUL,NUL,NUL
2181,2015-09-09,shopping_pos,1.6,NUL,NUL,NUL
2182,2015-09-10,shopping_net,104.48,NUL,NUL,NUL
2183,2015-09-11,shopping_pos,1.2,NUL,NUL,NUL
2184,2015-09-11,kids_pets,90.0,NUL,NUL,NUL
2185,2015-09-11,misc_net,52.25,NUL,NUL,NUL
2186,2015-09-12,gas_transport,62.4,NUL,NUL,NUL
2187,2015-09-12,health_fitness,49.8,NUL,NUL,NUL
2188,2015-09-12,misc_net,131.02,NUL,NUL,NUL
2189,2015-09-12,misc_net,2.9,NUL,NUL,NUL
2190,2015-09-12,entertainment,24.86,NUL,NUL,NUL
2191,2015-09-13,gas_transport,77.66,NUL,NUL,NUL
2192,2015-09-13,personal_care,9.64,NUL,NUL,NUL
2193,2015-09-14,kids_pets,28.92,NUL,NUL,NUL
2194,2015-09-14,gas_transport,53.49,NUL,NUL,NUL
2195,2015-09-15,personal_care,4.65,NUL,NUL,NUL
2196,2015-09-16,misc_net,0.34,NUL,NUL,NUL
2197,2015-09-16,health_fitness,24.57,NUL,NUL,NUL
2198,2015-09-16,entertainment,34.98,NUL,NUL,NUL
2199,2015-09-17,shopping_net,148.14,NUL,NUL,NUL
2200,2015-09-17,entertainment,29.73,NUL,NUL,NUL
2201,2015-09-18,misc_net,5.17,NUL,NUL,NUL
2202,2015-09-18,shopping_pos,78.02,NUL,NUL,NUL
2203,2015-09-19,gas_transport,55.86,NUL,NUL,NUL
2204,2015-09-19,pharmacy,7.67,NUL,NUL,NUL
2205,2015-09-19,misc_pos,0.25,NUL,NUL,NUL
2206,2015-09-19,gas_transport,60.75,NUL,NUL,NUL
2207,2015-09-19,kids_pets,14.09,NUL,NUL,NUL
2208,2015-09-19,gas_transport,78.08,NUL,NUL,NUL
2209,2015-09-19,misc_net,70.56,NUL,NUL,NUL
2210,2015-09-19,shopping_net,5694.53,NUL,NUL,NUL
2211,2015-09-20,entertainment,83.83,NUL,NUL,NUL
2212,2015-09-22,gas_transport,84.6,NUL,NUL,NUL
2213,2015-09-22,utilities,114.79,NUL,NUL,NUL
2214,2015-09-24,kids_pets,22.24,NUL,NUL,NUL
2215,2015-09-24,health_fitness,0.43,NUL,NUL,NUL
2216,2015-09-25,entertainment,10.0,NUL,NUL,NUL
2217,2015-09-25,gas_transport,59.04,NUL,NUL,NUL
2218,2015-09-25,personal_care,1.73,NUL,NUL,NUL
2219,2015-09-25,gas_transport,56.1,NUL,NUL,NUL
2220,2015-09-25,shopping_net,11.84,NUL,NUL,NUL
2221,2015-09-25,shopping_net,3549.76,NUL,NUL,NUL
2222,2015-09-26,misc_net,141.13,NUL,NUL,NUL
2223,2015-09-26,health_fitness,66.38,NUL,NUL,NUL
2224,2015-09-26,shopping_net,303.84,NUL,NUL,NUL
2225,2015-09-27,food_dining,8.85,NUL,NUL,NUL
2226,2015-09-27,health_fitness,6.94,NUL,NUL,NUL
2227,2015-09-27,kids_pets,95.38,NUL,NUL,NUL
2228,2015-09-29,home,1.29,NUL,NUL,NUL
2229,2015-09-29,kids_pets,37.66,NUL,NUL,NUL
2230,2015-09-30,misc_pos,209.06,NUL,NUL,NUL
2231,2015-09-30,shopping_net,114.49,NUL,NUL,NUL
2232,2015-09-30,misc_net,0.31,NUL,NUL,NUL
2233,2015-09-30,entertainment,9.41,NUL,NUL,NUL
2234,2015-10-02,food_dining,10.68,NUL,NUL,NUL
2235,2015-10-02,misc_net,270.52,NUL,NUL,NUL
2236,2015-10-03,health_fitness,1.63,NUL,NUL,NUL
